target,prediction
3.390332401274133156e-01,2.709760971322141554e-01
3.002960001812203794e-01,2.993603653854017832e-01
3.133801338638240175e-01,3.551149085107319081e-01
3.546791809568615728e-01,3.502354410344801217e-01
5.273624264870023781e-01,3.759235251904409214e-01
5.517737220316938362e-01,3.821281393360357881e-01
3.901411055864728583e-01,3.563258439981783487e-01
4.407587279181172102e-01,3.918252044379993970e-01
3.283453488279011179e-01,3.021092414192417253e-01
2.718327471699086839e-01,3.713766841614433711e-01
2.761360568645521152e-01,3.893612928591168032e-01
3.715499166374414131e-01,3.942208635685534590e-01
2.932122018276788200e-01,3.034934682414248686e-01
4.747991562397535503e-01,3.874306399748639329e-01
5.893476315802543830e-01,3.957026170070502280e-01
4.570460454766269720e-01,4.229856777530095480e-01
5.216243726885340104e-01,4.267226256434684672e-01
3.675689992484892921e-01,4.043201991474476009e-01
3.312234042553879321e-01,3.877448110760060018e-01
2.710958073490515874e-01,2.979453568824471654e-01
2.935005728742067221e-01,3.465262114886843992e-01
2.662251747802758528e-01,3.937190965452567193e-01
3.716289885547653382e-01,4.009580772538139937e-01
3.285521317257658058e-01,3.009235355660109801e-01
3.543873963858751308e-01,3.603212162056034229e-01
3.930026638726167310e-01,3.813053559258509084e-01
3.414935037803353834e-01,3.956068771396494266e-01
2.773105708217121768e-01,3.096361032757194987e-01
2.371480223973978507e-01,3.839852027317349759e-01
2.956508077268418244e-01,4.059638535389643588e-01
4.249122525905694170e-01,4.037509133195461564e-01
4.217658736298706135e-01,4.246185000632078377e-01
3.344185235674000389e-01,4.400887925509557874e-01
3.596260495693248682e-01,4.492242324850221902e-01
3.726232719194451093e-01,4.615477900568105141e-01
3.087279483341156539e-01,3.912207910581118053e-01
2.648533189277473276e-01,4.392382624910536326e-01
4.356567379998294021e-01,4.428487942426422297e-01
5.438968924498592816e-01,4.605462975398338932e-01
4.013534131273807093e-01,3.395800559692853660e-01
3.258932183864846621e-01,3.006366187441751880e-01
3.551412257556954000e-01,3.757189388127555318e-01
5.635233437971897130e-01,4.105753918039074524e-01
4.059829520144216941e-01,2.983639959206944026e-01
3.052445803016451409e-01,2.245250411458067363e-01
2.809594100898666902e-01,2.519190649587471076e-01
4.295163217494505359e-01,3.256785373442952491e-01
5.773630634740128942e-01,3.336063185706417134e-01
3.955812411656566274e-01,2.081265291555248753e-01
3.019174141133562639e-01,1.888071637792831936e-01
3.451063828728232474e-01,3.039763506451120811e-01
4.321328535445035923e-01,2.886016203195610474e-01
3.246596515292128338e-01,2.593198993901362215e-01
2.724644405455401985e-01,3.293521510299096677e-01
2.405895115183173116e-01,2.279894096240752122e-01
3.435473459989493161e-01,3.001676023131115700e-01
3.469732342676777881e-01,2.695381337215367323e-01
2.772883464696447864e-01,3.079679276620095330e-01
2.413446858190028410e-01,3.070248577712181293e-01
4.772759358495257676e-01,3.306466246726886271e-01
4.318326246166112048e-01,3.641959180973086685e-01
3.102489313293027573e-01,2.653141185552333470e-01
3.912969618036499231e-01,3.548244997733663308e-01
3.193943346242494874e-01,3.718677537913713804e-01
2.738285800792559233e-01,2.860249084408579834e-01
2.961652210168044252e-01,3.777484298244592198e-01
5.583694498838129849e-01,3.787942838613777008e-01
4.118757030216556592e-01,3.577278609771978868e-01
3.646714713581843403e-01,3.069087460109400922e-01
4.430462207788402607e-01,3.750355427494188043e-01
3.225225799722191145e-01,2.841947097230541619e-01
3.991753717094469467e-01,3.705460617349107810e-01
3.514898753069071180e-01,2.886594312012766839e-01
3.011782115341660737e-01,3.666679888180798264e-01
2.545420662130767897e-01,2.384117002161302845e-01
2.958265954335900227e-01,2.440161389608764830e-01
3.132949209484569009e-01,3.031640445908646009e-01
2.899242325882088744e-01,3.397047840003846186e-01
2.696639802234152561e-01,2.296599338526971179e-01
2.321730794355781891e-01,2.386143138156026633e-01
4.228372174777050851e-01,3.072897841146768894e-01
3.604001361492964461e-01,3.393369544911100655e-01
3.203205968359461586e-01,3.015342709866147830e-01
2.533486293019232560e-01,3.347463299315883711e-01
2.182493892814502956e-01,2.626046286889660020e-01
3.209664953626711892e-01,3.496344866641064586e-01
4.555673418711122524e-01,3.534709259446033869e-01
3.399354893132848221e-01,3.628894594313556432e-01
2.811736591460438639e-01,3.647434385220414410e-01
4.275259380264653242e-01,3.901189650233556905e-01
5.143092415342560564e-01,4.027070726334085471e-01
3.939892625893206546e-01,4.144323686272208263e-01
5.292971090160701886e-01,4.233568493151997902e-01
3.741185848761848787e-01,4.338159589582442632e-01
3.624236402575172766e-01,4.362434962770884717e-01
5.130766846762884192e-01,4.534226142737829424e-01
4.933383507451247763e-01,4.577735033314358493e-01
3.965883150563187520e-01,4.309189959274767334e-01
3.525345547064101526e-01,3.865215836597793997e-01
4.007671637080725269e-01,4.458578585082526580e-01
3.682926622814387541e-01,4.331062599373679545e-01
5.202464818328585983e-01,4.581550277435948448e-01
6.151718539889546866e-01,4.682242509851179957e-01
5.290532323061484243e-01,4.593439039305493576e-01
4.447604041915409478e-01,4.584638263658806778e-01
4.440464274104057862e-01,4.732019154667700955e-01
4.531065391884429028e-01,4.852829877644567191e-01
3.675184036598874160e-01,4.560003064305849230e-01
3.529375063533652934e-01,4.694814023895304556e-01
3.814301094636607381e-01,4.828577160055250728e-01
5.745387708252464032e-01,4.861375130365861441e-01
5.896906109405881669e-01,4.919951663643804540e-01
5.683983907185395923e-01,5.189721477915488768e-01
4.612518609164540928e-01,5.162588185053755829e-01
4.564659710390077674e-01,5.205621807171629811e-01
6.149270696489601562e-01,5.228607922030444888e-01
5.014317282360950534e-01,5.139098634241969776e-01
4.280392362559807262e-01,5.255862151665010584e-01
3.697031056225045242e-01,4.306364973899611814e-01
4.867819344677400961e-01,5.166128652596975179e-01
5.540337872791464280e-01,5.239757302639015402e-01
4.250397328062482938e-01,4.227327468814547906e-01
5.286184836220553240e-01,5.073186029855092372e-01
4.177144089212277978e-01,3.971437766088894428e-01
4.571276588863089074e-01,4.702095396198249233e-01
4.386302494967408983e-01,4.818586446690114045e-01
5.205620037090233909e-01,4.783481162576408430e-01
4.072922332920088095e-01,4.904355749011716781e-01
4.303426226914668362e-01,4.826783400898461140e-01
5.346306262686728594e-01,4.877440853714531399e-01
3.979534578648618037e-01,4.885026921164014047e-01
6.398774352977403268e-01,5.044200248124458552e-01
4.937493417463463263e-01,5.030804011602083570e-01
4.127160881853378926e-01,4.810964465381782906e-01
3.336991135114066864e-01,3.661349649788527283e-01
3.568850426850765922e-01,3.858568044617597392e-01
3.009301461857777360e-01,3.052110419283841081e-01
4.470752592164652928e-01,4.092478354517118389e-01
4.168531085724541674e-01,3.859000774667336042e-01
4.374422951174851137e-01,4.113276007444873761e-01
5.062102508712491566e-01,4.074891672317597080e-01
3.832631576715198607e-01,3.511604184891327085e-01
3.851277317227231878e-01,4.192668501817894966e-01
2.968791977314703123e-01,3.756778158409659896e-01
3.052987976900780609e-01,3.873594752995134227e-01
2.508024868006426544e-01,2.820733200229579296e-01
2.293000874567941438e-01,2.114278665584226058e-01
2.564399623597123368e-01,3.091918803088723466e-01
4.049900998494558868e-01,3.330584037137629405e-01
4.457892040892899033e-01,3.402231081257447998e-01
3.325955534134662495e-01,3.580558073075346681e-01
2.710444187917294689e-01,2.536876233019651483e-01
